name,annual_gross_gbp,season
Alex Cisak,182000,2014-15
Luke O&#39;Neill,169000,2014-15
Semi Ajayi,156000,2014-15
Tom Lawrence,156000,2014-15
John Lundstram,156000,2014-15
Raphael Spiegel,156000,2014-15
Brendan Galloway,156000,2014-15
Jak Alnwick,130000,2014-15
Reece Burke,130000,2014-15
Jeremie Boga,130000,2014-15
Cristian Ceballos,130000,2014-15
Mitchell Beeney,130000,2014-15
David Cornell,130000,2014-15
Paul Dummett,104000,2014-15
Chris Kettings,104000,2014-15
Jack Stephens,104000,2014-15
Alex Iwobi,104000,2014-15
José Pozo,104000,2014-15
Thierry Ambrose,104000,2014-15
Josh Sheehan,104000,2014-15
Reece James,104000,2014-15
Kemar Roofe,104000,2014-15
Jack Rose,104000,2014-15
Frankie Sutherland,104000,2014-15
Cameron Brannagan,104000,2014-15
Jordan Rossiter,78000,2014-15
MJ Williams,78000,2014-15
Kenji Gorré,78000,2014-15
Adam Thomas,78000,2014-15
George Glendon,78000,2014-15
Lewis Kinsella,78000,2014-15
Jerome Sinclair,78000,2014-15
Glen Kamara,78000,2014-15
Kwesi Appiah,62000,2014-15
Jake Gray,52000,2014-15
Liam Agnew,52000,2014-15
Conor Townsend,52000,2014-15
Stephen Kingsley,52000,2014-15
Michael Petrasso,52000,2014-15
Raheem Hanley,52000,2014-15
Sam McQueen,52000,2014-15
Milos Veljkovic,52000,2014-15
Matt Macey,52000,2014-15
Duncan Watmore,52000,2014-15
Jack Barmby,52000,2014-15
Conrad Logan,47000,2014-15
Chris Long,47000,2014-15
Courtney Duffus,42000,2014-15
Russell Griffiths,42000,2014-15
Jonjoe Kenny,42000,2014-15
Joe Williams,42000,2014-15
Gethin Jones,42000,2014-15
George Honeyman,42000,2014-15
Riccardo Calder,39000,2014-15
Luke McGee,39000,2014-15
Freddie Woodman,39000,2014-15
Rolando Aarons,39000,2014-15
Lubomir Satka,39000,2014-15
Adam Smith,36000,2014-15
Lewis Page,36000,2014-15
James Pearson,34000,2014-15
Steven Hewitt,31000,2014-15
Rory Watson,31000,2014-15
Adam Armstrong,31000,2014-15
Josh Cullen,31000,2014-15
Harry Winks,26000,2014-15
Tom Beadling,26000,2014-15
Reece Grego-Cox,26000,2014-15
Hiram Boateng,26000,2014-15
Ryan Seager,26000,2014-15
Darnell Furlong,26000,2014-15
Jake Flannigan,26000,2014-15
Dominic Gape,26000,2014-15
Alex Palmer,26000,2014-15
Alex Gilliead,26000,2014-15
Jason Gilchrist,23000,2014-15
Cole Kpekawa,21000,2014-15
Olivier Kemen,21000,2014-15
Ryan Watson,21000,2014-15
Brandon Comley,21000,2014-15
Ryan Huddart,20800,2014-15
Rushian Hepburn-Murphy,20800,2014-15
Jamie Sterry,20800,2014-15
Cameron Dummigan,20800,2014-15
Aaron Mitchell,20800,2014-15
Emmanuel Onariase,20800,2014-15
Ryan Ledson,20800,2014-15
Ainsley Maitland-Niles,20800,2014-15
Jake Hesketh,20800,2014-15
Angeliño,20800,2014-15
Kieran Dowell,20800,2014-15
Oliver Shenton,20800,2014-15
Bersant Celina,20800,2014-15
Reece Oxford,20800,2014-15
Stefan O&#39;Connor,20800,2014-15
Andre Green,20800,2014-15
Dominic Solanke,20800,2014-15
Luis Suárez,10400000,2013-14
Yaya Touré,9880000,2013-14
Eden Hazard,9449000,2013-14
Robin van Persie,9360000,2013-14
Wayne Rooney,9360000,2013-14
John Terry,9100000,2013-14
Fernando Torres,9100000,2013-14
David Silva,8320000,2013-14
Sergio Agüero,7800000,2013-14
Vincent Kompany,7800000,2013-14
Mesut Özil,7280000,2013-14
Frank Lampard,7280000,2013-14
Samir Nasri,7280000,2013-14
Ashley Young,6240000,2013-14
Steven Gerrard,6240000,2013-14
Gareth Barry,6240000,2013-14
Ashley Cole,6240000,2013-14
Edin Dzeko,6240000,2013-14
Samuel Eto&#39;o,5980000,2013-14
Javi García,5720000,2013-14
Roberto Soldado,5460000,2013-14
Rio Ferdinand,5200000,2013-14
Petr Cech,5200000,2013-14
Theo Walcott,5200000,2013-14
Lukas Podolski,5200000,2013-14
Emmanuel Adebayor,5200000,2013-14
Fernandinho,4940000,2013-14
Marco Borriello,4834000,2013-14
Patrice Evra,4680000,2013-14
Pablo Zabaleta,4680000,2013-14
Joleon Lescott,4680000,2013-14
Nani,4680000,2013-14
Gaël Clichy,4680000,2013-14
Willian,4501000,2013-14
James Milner,4420000,2013-14
Jesús Navas,4420000,2013-14
Hugo Lloris,4160000,2013-14
Stevan Jovetic,4160000,2013-14
Daniel Sturridge,4160000,2013-14
Jack Wilshere,4160000,2013-14
Demba Ba,4160000,2013-14
Daniel Agger,4160000,2013-14
Gary Cahill,4160000,2013-14
Glen Johnson,4160000,2013-14
Joe Hart,4160000,2013-14
Per Mertesacker,4160000,2013-14
Shinji Kagawa,4160000,2013-14
Loïc Rémy,4160000,2013-14
Erik Lamela,4160000,2013-14
Michael Carrick,4160000,2013-14
André Schürrle,4056000,2013-14
Álvaro Negredo,3900000,2013-14
Matija Nastasic,3900000,2013-14
David Luiz,3900000,2013-14
Ryan Giggs,3900000,2013-14
Marouane Fellaini,3900000,2013-14
Lucas Leiva,3900000,2013-14
Leighton Baines,3640000,2013-14
Thomas Vermaelen,3640000,2013-14
Danny Welbeck,3640000,2013-14
Martín Demichelis,3640000,2013-14
Santi Cazorla,3640000,2013-14
Kolo Touré,3640000,2013-14
Juan Mata,3640000,2013-14
Andy Carroll,3640000,2013-14
Antonio Valencia,3640000,2013-14
Nemanja Matic,3640000,2013-14
Darren Fletcher,3640000,2013-14
David de Gea,3640000,2013-14
Martin Skrtel,3640000,2013-14
Darren Bent,3380000,2013-14
Mikel Arteta,3380000,2013-14
Jonny Evans,3380000,2013-14
Diego Lugano,3328000,2013-14
Aleksandar Kolarov,3296000,2013-14
Gastón Ramírez,3224000,2013-14
Lewis Holtby,3120000,2013-14
Micah Richards,3120000,2013-14
Laurent Koscielny,3120000,2013-14
Branislav Ivanovic,3120000,2013-14
Jordan Henderson,3120000,2013-14
Adam Johnson,3120000,2013-14
Fabricio Coloccini,3120000,2013-14
Aaron Ramsey,3120000,2013-14
Christian Eriksen,3120000,2013-14
Mamadou Sakho,3120000,2013-14
Alou Diarra,3120000,2013-14
Jack Rodwell,2860000,2013-14
Paulinho,2860000,2013-14
Kyle Walker,2860000,2013-14
Aaron Lennon,2860000,2013-14
Ramires,2860000,2013-14
Wojciech Szczesny,2860000,2013-14
Scott Sinclair,2860000,2013-14
José Enrique,2860000,2013-14
Alex Oxlade-Chamberlain,2730000,2013-14
Shay Given,2704000,2013-14
John O&#39;Shea,2652000,2013-14
Wes Brown,2652000,2013-14
Nicolas Anelka,2637000,2013-14
Stewart Downing,2600000,2013-14
Lee Cattermole,2600000,2013-14
Phil Jagielka,2600000,2013-14
Gary Medel,2600000,2013-14
Brede Hangeland,2600000,2013-14
Mousa Dembélé,2600000,2013-14
Aiden McGeady,2600000,2013-14
Adnan Januzaj,2600000,2013-14
Joe Cole,2600000,2013-14
Tomas Rosicky,2600000,2013-14
Mathieu Flamini,2600000,2013-14
Étienne Capoue,2600000,2013-14
Chris Smalling,2600000,2013-14
Nicklas Bendtner,2600000,2013-14
Olivier Giroud,2600000,2013-14
Kevin Nolan,2600000,2013-14
Steven Pienaar,2600000,2013-14
Rafael,2600000,2013-14
Phil Jones,2600000,2013-14
Brad Friedel,2600000,2013-14
Luuk de Jong,2505000,2013-14
Charles N&#39;Zogbia,2496000,2013-14
Jonas Olsson,2340000,2013-14
Michael Dawson,2340000,2013-14
Sylvain Distin,2340000,2013-14
Alan Hutton,2340000,2013-14
Adam Lallana,2340000,2013-14
Ryan Shawcross,2340000,2013-14
Jozy Altidore,2340000,2013-14
Wilson Palacios,2340000,2013-14
Peter Crouch,2340000,2013-14
Steven Fletcher,2340000,2013-14
Jonás Gutiérrez,2340000,2013-14
Joe Allen,2340000,2013-14
Joseph Yobo,2339000,2013-14
Abou Diaby,2293000,2013-14
Antonio Nocerino,2224000,2013-14
Fabian Delph,2210000,2013-14
Morgan Amalfitano,2130000,2013-14
Steve Sidwell,2080000,2013-14
Dejan Lovren,2080000,2013-14
Nikica Jelavic,2080000,2013-14
Anders Lindegaard,2080000,2013-14
James McCarthy,2080000,2013-14
Maarten Stekelenburg,2080000,2013-14
Youssouf Mulumbu,2080000,2013-14
Moussa Sissoko,2080000,2013-14
Sylvain Marveaux,2080000,2013-14
Ben Foster,2080000,2013-14
Tom Cleverley,2080000,2013-14
Mathieu Debuchy,2080000,2013-14
Sebastian Larsson,2080000,2013-14
Bacary Sagna,2080000,2013-14
Scott Parker,2080000,2013-14
Craig Gardner,2080000,2013-14
Oscar,2080000,2013-14
Hatem Ben Arfa,2080000,2013-14
Hugo Rodallega,2080000,2013-14
Romelu Lukaku,2080000,2013-14
Kieran Gibbs,2080000,2013-14
Arouna Koné,2080000,2013-14
Mapou Yanga-Mbiwa,2080000,2013-14
Steven Taylor,2080000,2013-14
Simon Mignolet,2080000,2013-14
Kevin Mirallas,2080000,2013-14
Rickie Lambert,2080000,2013-14
Leon Osman,2080000,2013-14
Nacer Chadli,2080000,2013-14
Aly Cissokho,2029000,2013-14
Emanuele Giaccherini,2028000,2013-14
Jan Vertonghen,1978000,2013-14
Victor Wanyama,1976000,2013-14
Tim Howard,1976000,2013-14
Robert Huth,1950000,2013-14
Pablo Armero,1928000,2013-14
Christian Benteke,1898000,2013-14
Damien Duff,1820000,2013-14
Morgan Schneiderlin,1820000,2013-14
Sébastien Bassong,1820000,2013-14
Artur Boruc,1820000,2013-14
Matthew Etherington,1820000,2013-14
Marko Arnautovic,1820000,2013-14
Charlie Adam,1820000,2013-14
John Ruddy,1820000,2013-14
James Collins,1820000,2013-14
Vurnon Anita,1820000,2013-14
Darron Gibson,1820000,2013-14
Andrea Dossena,1820000,2013-14
Carlos Cuéllar,1820000,2013-14
Matt Jarvis,1820000,2013-14
Keiren Westwood,1820000,2013-14
Mohamed Diamé,1820000,2013-14
Santiago Vergini,1820000,2013-14
Michu,1820000,2013-14
Ryan Bertrand,1820000,2013-14
Oriol Romeu,1820000,2013-14
Mark Schwarzer,1820000,2013-14
Steven Caulker,1820000,2013-14
Peter Odemwingie,1820000,2013-14
John Guidetti,1820000,2013-14
Craig Bellamy,1820000,2013-14
Wilfried Zaha,1820000,2013-14
Johan Elmander,1790000,2013-14
Fernando Amorebieta,1768000,2013-14
Kenwyne Jones,1768000,2013-14
Sandro,1685000,2013-14
Connor Wickham,1674000,2013-14
Kim Källström,1670000,2013-14
Phil Bardsley,1612000,2013-14
Valentin Roberge,1560000,2013-14
Jores Okore,1560000,2013-14
Tom Huddlestone,1560000,2013-14
Carlton Cole,1560000,2013-14
James Tomkins,1560000,2013-14
Asmir Begovic,1560000,2013-14
Mark Noble,1560000,2013-14
Marouane Chamakh,1560000,2013-14
Stephen Ireland,1560000,2013-14
Lacina Traoré,1560000,2013-14
Francis Coquelin,1560000,2013-14
Ricky van Wolfswinkel,1560000,2013-14
Yoan Gouffran,1560000,2013-14
Shane Long,1560000,2013-14
Roger Johnson,1560000,2013-14
Steven Davis,1560000,2013-14
César Azpilicueta,1560000,2013-14
Fabio Borini,1560000,2013-14
Victor Moses,1560000,2013-14
Mohamed Salah,1560000,2013-14
Jack Cork,1456000,2013-14
Sascha Riether,1456000,2013-14
Wilfried Bony,1456000,2013-14
Victor Anichebe,1456000,2013-14
Chris Brunt,1456000,2013-14
Michel Vorm,1456000,2013-14
José Fonte,1456000,2013-14
Steven Naismith,1404000,2013-14
Aleksandar Tonev,1404000,2013-14
Carl Jenkinson,1365000,2013-14
David Marshall,1352000,2013-14
Shola Ameobi,1352000,2013-14
Jonjo Shelvey,1352000,2013-14
Vlad Chiriches,1300000,2013-14
Joey O&#39;Brien,1300000,2013-14
Guy Demel,1300000,2013-14
George McCartney,1300000,2013-14
Ron Vlaar,1300000,2013-14
Graham Dorrans,1300000,2013-14
Gareth McAuley,1300000,2013-14
Fábio,1300000,2013-14
Fraizer Campbell,1300000,2013-14
Martin Kelly,1300000,2013-14
Luke Shaw,1300000,2013-14
Allan McGregor,1300000,2013-14
Leroy Fer,1300000,2013-14
Brad Jones,1300000,2013-14
Tim Krul,1300000,2013-14
Iago Aspas,1300000,2013-14
Raheem Sterling,1300000,2013-14
Maya Yoshida,1300000,2013-14
Davide Santon,1300000,2013-14
Kieran Richardson,1300000,2013-14
Nathaniel Clyne,1300000,2013-14
Claudio Yacob,1300000,2013-14
Winston Reid,1300000,2013-14
Marco van Ginkel,1300000,2013-14
Pablo Hernández,1300000,2013-14
Ashley Williams,1300000,2013-14
Joe Ledley,1300000,2013-14
Liam Bridcutt,1300000,2013-14
Ignacio Scocco,1300000,2013-14
Scott Dann,1300000,2013-14
John Arne Riise,1300000,2013-14
Antolín Alcaraz,1300000,2013-14
Marc Muniesa,1300000,2013-14
Tony Hibbert,1300000,2013-14
Erik Pieters,1300000,2013-14
Ashkan Dejagah,1300000,2013-14
Derek Boateng,1300000,2013-14
Jack Colback,1290000,2013-14
Maynor Figueroa,1248000,2013-14
Curtis Davies,1248000,2013-14
Ahmed Elmohamady,1248000,2013-14
Gary Hooper,1248000,2013-14
Ryan Taylor,1196000,2013-14
Leon Britton,1144000,2013-14
Steven Reid,1144000,2013-14
Magnus Wolff Eikrem,1144000,2013-14
Bryan Oviedo,1144000,2013-14
Marcos Alonso,1099000,2013-14
Oussama Assaidi,1092000,2013-14
James Morrison,1066000,2013-14
William Kvist,1055000,2013-14
Ángel Rangel,1040000,2013-14
Yaya Sanogo,1040000,2013-14
Jussi Jääskeläinen,1040000,2013-14
Wayne Hennessey,1040000,2013-14
Jason Puncheon,1040000,2013-14
Lukasz Fabianski,1040000,2013-14
Luis Alberto,1040000,2013-14
Robert Snodgrass,1040000,2013-14
Russell Martin,1040000,2013-14
Michael Turner,1040000,2013-14
Ciaran Clark,1040000,2013-14
Grant Holt,1040000,2013-14
Adrián,1040000,2013-14
Alexander Büttner,1040000,2013-14
Karim El Ahmadi,1040000,2013-14
Cameron Jerome,1040000,2013-14
Stephen Henderson,1040000,2013-14
Tomas Kalas,1040000,2013-14
Elliott Bennett,1040000,2013-14
Kévin Théophile-Catherine,1040000,2013-14
Nathan Aké,1040000,2013-14
Peter Whittingham,1040000,2013-14
Paul McShane,1040000,2013-14
Kyle Naughton,1040000,2013-14
Costel Pantilimon,1040000,2013-14
Seamus Coleman,1040000,2013-14
Wayne Routledge,1040000,2013-14
Marc Albrighton,1040000,2013-14
Saido Berahino,1040000,2013-14
Dan Gosling,1040000,2013-14
Javier Garrido,1040000,2013-14
Liam Ridgewell,1014000,2013-14
Bradley Johnson,988000,2013-14
Martin Olsson,988000,2013-14
Kelvin Davis,936000,2013-14
James Ward-Prowse,936000,2013-14
Jos Hooiveld,936000,2013-14
Pajtim Kasami,936000,2013-14
Glenn Murray,910000,2013-14
Nathan Baker,910000,2013-14
Ashley Westwood,910000,2013-14
Nathan Dyer,884000,2013-14
Neil Taylor,884000,2013-14
Matthew Connolly,884000,2013-14
Marc Wilson,884000,2013-14
Chico,884000,2013-14
Boaz Myhill,858000,2013-14
Julián Speroni,832000,2013-14
Sone Aluko,832000,2013-14
Robert Koren,832000,2013-14
Andros Townsend,832000,2013-14
David Meyler,832000,2013-14
James Chester,832000,2013-14
Craig Noone,832000,2013-14
George Boyd,832000,2013-14
Steve Harper,832000,2013-14
Mile Jedinak,832000,2013-14
Billy Jones,832000,2013-14
Yannick Sagbo,832000,2013-14
Ricardo Vaz Tê,832000,2013-14
Dwight Gayle,832000,2013-14
David Stockdale,780000,2013-14
Jonathan Parr,780000,2013-14
Antonio Luna,780000,2013-14
Luciano Becchio,780000,2013-14
Steven Whittaker,780000,2013-14
Glenn Whelan,780000,2013-14
Jonathan Walters,780000,2013-14
Alexander Tettey,780000,2013-14
Anthony Pilkington,780000,2013-14
Tommy Smith,780000,2013-14
Mark Hudson,780000,2013-14
Elsad Zverotic,780000,2013-14
Brad Guzan,780000,2013-14
Aron Gunnarsson,780000,2013-14
Yacouba Sylla,780000,2013-14
Nicklas Helenius,780000,2013-14
Brek Shea,780000,2013-14
Andy Wilkinson,780000,2013-14
Jack Collison,780000,2013-14
Geoff Cameron,780000,2013-14
Ravel Morrison,780000,2013-14
Adrian Mariappa,780000,2013-14
Barry Bannan,780000,2013-14
Nathan Redmond,780000,2013-14
Jerome Thomas,780000,2013-14
Magaye Gueye,780000,2013-14
Zoltán Gera,728000,2013-14
Jordi Amat,728000,2013-14
Andrew Taylor,728000,2013-14
Paulo Gazzaniga,728000,2013-14
Ben Turner,728000,2013-14
David Fox,728000,2013-14
Matej Vydra,727000,2013-14
Álvaro Vázquez,725000,2013-14
Roland Lamah,685000,2013-14
Yannick Bolasie,676000,2013-14
Jack Butland,650000,2013-14
Joe Bennett,650000,2013-14
Ryan Shotton,650000,2013-14
Joe Mason,624000,2013-14
Adlène Guédioura,624000,2013-14
Owen Garvan,624000,2013-14
Alex Bruce,624000,2013-14
Matty Fryatt,624000,2013-14
Mike Williamson,624000,2013-14
Ryan Bennett,624000,2013-14
Alejandro Pozuelo,624000,2013-14
Gabriel Obertan,598000,2013-14
Emiliano Viviano,592000,2013-14
Ross Barkley,574000,2013-14
Alexander Kacaniklic,572000,2013-14
Ben Davies,572000,2013-14
Leroy Lita,572000,2013-14
Craig Dawson,546000,2013-14
Apostolos Vellios,538000,2013-14
Jordon Mutch,520000,2013-14
Gerhard Tremmel,520000,2013-14
Mark Bunn,520000,2013-14
Danny Gabbidon,520000,2013-14
Damien Delaney,520000,2013-14
Jed Steer,520000,2013-14
Dwight Tiendalli,520000,2013-14
Garry Monk,520000,2013-14
Liam Rosenior,520000,2013-14
Vito Mannone,520000,2013-14
Ben Amos,520000,2013-14
Robbie Brady,520000,2013-14
Stephen Quinn,520000,2013-14
John Stones,520000,2013-14
Serge Gnabry,520000,2013-14
Nabil Bentaleb,520000,2013-14
Dean Moxey,520000,2013-14
Jo Inge Berget,520000,2013-14
Kagisho Dikgacoi,520000,2013-14
Abdul Razak,505000,2013-14
Don Cowie,468000,2013-14
Danny Rose,468000,2013-14
Gerard Deulofeu,462000,2013-14
Lewis Baker,442000,2013-14
Richard Wright,416000,2013-14
Sam Johnstone,416000,2013-14
Leandro Bacuna,416000,2013-14
Carlo Nash,416000,2013-14
Joe Lewis,416000,2013-14
Rob Elliot,413000,2013-14
Marvin Emnes,399000,2013-14
Karim Rekik,390000,2013-14
Dedryck Boyata,390000,2013-14
Thorgan Hazard,390000,2013-14
Sammy Ameobi,378000,2013-14
Kevin McNaughton,364000,2013-14
Eldin Jakupovic,364000,2013-14
Kyle Bartley,364000,2013-14
Luke Garbutt,364000,2013-14
Ondrej Celustka,348000,2013-14
Tom Ince,338000,2013-14
Joe Dudgeon,312000,2013-14
Ryan Tunnicliffe,312000,2013-14
Goran Popov,306000,2013-14
Joel Ward,286000,2013-14
Chris Herd,286000,2013-14
Gary Gardner,286000,2013-14
Jake Livermore,286000,2013-14
Jaanai Gordon,260000,2013-14
Neil Alexander,260000,2013-14
Simon Lappin,260000,2013-14
Harry Kane,260000,2013-14
Daniel Johnson,260000,2013-14
Jordan Bowery,260000,2013-14
Lloyd Isgrove,260000,2013-14
Luke Daniels,221000,2013-14
Aaron Wilbraham,208000,2013-14
Declan John,208000,2013-14
Larnell Cole,208000,2013-14
Jacob Murphy,208000,2013-14
Lasse Vigen,208000,2013-14
Adam King,182000,2013-14
Michael Keane,182000,2013-14
Juan Cala,180000,2013-14
Mesca,156000,2013-14
Sebastian Lletget,156000,2013-14
Lewis Price,156000,2013-14
Dan Burn,156000,2013-14
Chris David,156000,2013-14
Jonathan Obika,156000,2013-14
Thomas Eisfeld,156000,2013-14
John Swift,130000,2013-14
Jordan Archer,130000,2013-14
Jesse Lingard,130000,2013-14
David Cornell,130000,2013-14
Rory Donnelly,130000,2013-14
Jay Fulton,111000,2013-14
Chuba Akpom,104000,2013-14
Stephen Sama,104000,2013-14
Cameron Brannagan,104000,2013-14
Kadeem Harris,104000,2013-14
Paul Dummett,104000,2013-14
Jordon Ibe,104000,2013-14
Donervon Daniels,104000,2013-14
Jamal Blackman,104000,2013-14
Alex Iwobi,104000,2013-14
Danny Whitehead,104000,2013-14
Jack Stephens,104000,2013-14
Stuart O&#39;Keefe,104000,2013-14
Conor McAleny,104000,2013-14
Kristoffer Olsson,104000,2013-14
Lee Lucas,78000,2013-14
Janoi Donacien,78000,2013-14
Conor Henderson,78000,2013-14
Neil Etheridge,78000,2013-14
Zeki Fryers,78000,2013-14
Ange-Freddy Plumain,78000,2013-14
Cody Cropper,78000,2013-14
Jordan Pickford,78000,2013-14
Callum Robinson,78000,2013-14
Jak Alnwick,62000,2013-14
Daniel Bachmann,62000,2013-14
Remie Streete,62000,2013-14
Sean Maguire,52000,2013-14
Matthias Fanimo,52000,2013-14
Isaac Hayden,52000,2013-14
Blair Turgott,52000,2013-14
James Wilson,52000,2013-14
Liam O&#39;Neil,52000,2013-14
Tom Lawrence,52000,2013-14
Josh Passley,52000,2013-14
Tyias Browning,52000,2013-14
Lucas Dawson,52000,2013-14
Kyle De Silva,52000,2013-14
Milos Veljkovic,52000,2013-14
Jerome Binnom-Williams,42000,2013-14
Mason Springthorpe,42000,2013-14
Calaum Jahraldo-Martin,42000,2013-14
Quade Taylor,39000,2013-14
Cameron Gayle,39000,2013-14
Jesse Joronen,39000,2013-14
Kemar Roofe,39000,2013-14
Gregor Zabret,39000,2013-14
Charlie Ward,39000,2013-14
Cauley Woodrow,36000,2013-14
Raphael Spiegel,35000,2013-14
Omar Rowe,31000,2013-14
Harrison Reed,31000,2013-14
Dominic Ball,26000,2013-14
Rhys Healey,26000,2013-14
Callum Driver,26000,2013-14
Joel Dixon,26000,2013-14
Ross Fitzsimons,26000,2013-14
Dylan Tombides,26000,2013-14
Jake Sinclair,26000,2013-14
Josh Pritchard,26000,2013-14
Ryan Inniss,26000,2013-14
Liam Agnew,26000,2013-14
Matthew Fletcher,26000,2013-14
Alex Wynter,26000,2013-14
Laste Dombaxe,26000,2013-14
Adedeji Oshilaja,26000,2013-14
Matthew Briggs,23000,2013-14
Elliot Lee,21000,2013-14
Harry Winks,20800,2013-14
Jason McCarthy,20800,2013-14
Sam Gallagher,20800,2013-14
Jamar Loza,20800,2013-14
Connor Ogilvie,20800,2013-14
Adel Gafaiti,20800,2013-14
Adam Armstrong,20800,2013-14
Patrick Roberts,20800,2013-14
Sam McQueen,20800,2013-14
Jordan Rossiter,20800,2013-14
Ryan Ledson,20800,2013-14
George Williams,20800,2013-14
Leo Chambers,20800,2013-14
Hiram Boateng,20800,2013-14
Reece Burke,20800,2013-14
Muamer Tankovic,20800,2013-14
Brad Smith,20800,2013-14
Lubomir Satka,20800,2013-14
Reece Hall-Johnson,20800,2013-14
